timestamp,TimeMST,TemperatureC,Dew PointC,Humidity,Sea Level PressurehPa,VisibilityKm,Wind Direction,Wind SpeedKm/h,Gust SpeedKm/h,Precipitationmm,Events,Conditions,WindDirDegrees,DateUTC<br />,timestamp
2015-01-07 04:51:00,4:51 AM,10.0,2.8,61.0,1020.2,16.1,Calm,Calm,-,,,Clear,0,2015-01-07 11:51:00<br />,2015-01-07 04:51:00
2015-01-07 05:51:00,5:51 AM,10.0,2.8,61.0,1020.0,16.1,Calm,Calm,-,,,Partly Cloudy,0,2015-01-07 12:51:00<br />,2015-01-07 05:51:00
2015-01-07 06:51:00,6:51 AM,10.0,2.8,61.0,1020.5,16.1,Calm,Calm,-,,,Scattered Clouds,0,2015-01-07 13:51:00<br />,2015-01-07 06:51:00
2015-01-07 07:51:00,7:51 AM,9.4,2.8,64.0,1020.9,16.1,SSW,5.6,-,,,Scattered Clouds,210,2015-01-07 14:51:00<br />,2015-01-07 07:51:00
2015-01-07 08:51:00,8:51 AM,11.1,3.3,59.0,1021.5,16.1,SSW,5.6,-,,,Scattered Clouds,210,2015-01-07 15:51:00<br />,2015-01-07 08:51:00
2015-01-07 09:51:00,9:51 AM,16.1,3.3,42.0,1021.4,16.1,SW,5.6,-,,,Mostly Cloudy,220,2015-01-07 16:51:00<br />,2015-01-07 09:51:00
2015-01-07 10:51:00,10:51 AM,19.4,3.9,36.0,1021.1,16.1,SSW,5.6,-,,,Mostly Cloudy,200,2015-01-07 17:51:00<br />,2015-01-07 10:51:00
2015-01-07 11:51:00,11:51 AM,22.2,2.8,28.0,1019.7,16.1,East,11.1,-,,,Mostly Cloudy,100,2015-01-07 18:51:00<br />,2015-01-07 11:51:00
2015-01-07 12:51:00,12:51 PM,25.0,1.7,22.0,1018.7,16.1,ESE,14.8,-,,,Mostly Cloudy,110,2015-01-07 19:51:00<br />,2015-01-07 12:51:00
2015-01-07 13:51:00,1:51 PM,26.1,0.0,18.0,1017.9,16.1,East,13.0,-,,,Mostly Cloudy,90,2015-01-07 20:51:00<br />,2015-01-07 13:51:00
2015-01-07 14:51:00,2:51 PM,26.7,0.0,17.0,1017.3,16.1,Variable,5.6,-,,,Mostly Cloudy,0,2015-01-07 21:51:00<br />,2015-01-07 14:51:00
2015-01-07 15:51:00,3:51 PM,26.7,0.6,18.0,1017.2,16.1,ESE,5.6,-,,,Mostly Cloudy,110,2015-01-07 22:51:00<br />,2015-01-07 15:51:00
2015-01-07 16:51:00,4:51 PM,26.7,0.6,18.0,1017.1,16.1,ENE,11.1,-,,,Mostly Cloudy,70,2015-01-07 23:51:00<br />,2015-01-07 16:51:00
2015-01-07 17:51:00,5:51 PM,23.3,1.7,24.0,1017.2,16.1,East,9.3,-,,,Mostly Cloudy,80,2015-01-08 00:51:00<br />,2015-01-07 17:51:00
2015-01-07 18:51:00,6:51 PM,21.7,2.2,28.0,1017.5,16.1,East,11.1,-,,,Scattered Clouds,80,2015-01-08 01:51:00<br />,2015-01-07 18:51:00
2015-01-07 19:51:00,7:51 PM,19.4,2.8,33.0,1017.7,16.1,East,13.0,-,,,Clear,100,2015-01-08 02:51:00<br />,2015-01-07 19:51:00
2015-01-07 20:51:00,8:51 PM,18.3,2.8,36.0,1017.8,16.1,ESE,13.0,-,,,Scattered Clouds,110,2015-01-08 03:51:00<br />,2015-01-07 20:51:00
2015-01-07 21:51:00,9:51 PM,19.4,2.8,33.0,1017.9,16.1,ESE,14.8,-,,,Mostly Cloudy,110,2015-01-08 04:51:00<br />,2015-01-07 21:51:00
2015-01-07 22:51:00,10:51 PM,17.2,3.3,40.0,1018.1,16.1,East,9.3,-,,,Mostly Cloudy,100,2015-01-08 05:51:00<br />,2015-01-07 22:51:00
2015-01-07 23:51:00,11:51 PM,16.7,3.3,41.0,1017.7,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-01-08 06:51:00<br />,2015-01-07 23:51:00
2015-01-08 00:51:00,12:51 AM,16.1,3.3,42.0,1017.5,16.1,SE,5.6,-,,,Mostly Cloudy,130,2015-01-08 07:51:00<br />,2015-01-08 00:51:00
2015-01-08 01:51:00,1:51 AM,15.6,3.3,44.0,1017.9,16.1,ESE,7.4,-,,,Mostly Cloudy,110,2015-01-08 08:51:00<br />,2015-01-08 01:51:00
2015-01-08 02:51:00,2:51 AM,14.4,3.3,47.0,1018.1,16.1,East,11.1,-,,,Mostly Cloudy,90,2015-01-08 09:51:00<br />,2015-01-08 02:51:00
2015-01-08 03:51:00,3:51 AM,15.6,2.8,42.0,1017.9,16.1,East,13.0,-,,,Mostly Cloudy,90,2015-01-08 10:51:00<br />,2015-01-08 03:51:00
2015-01-08 04:51:00,4:51 AM,17.2,1.1,34.0,1017.3,16.1,East,20.4,-,,,Overcast,90,2015-01-08 11:51:00<br />,2015-01-08 04:51:00
2015-01-08 05:51:00,5:51 AM,16.7,1.1,35.0,1017.5,16.1,East,27.8,-,,,Mostly Cloudy,80,2015-01-08 12:51:00<br />,2015-01-08 05:51:00
2015-01-08 06:51:00,6:51 AM,16.7,0.6,34.0,1017.7,16.1,East,25.9,-,,,Mostly Cloudy,90,2015-01-08 13:51:00<br />,2015-01-08 06:51:00
2015-01-08 07:51:00,7:51 AM,15.6,1.1,38.0,1018.1,16.1,East,14.8,-,,,Mostly Cloudy,90,2015-01-08 14:51:00<br />,2015-01-08 07:51:00
2015-01-08 08:51:00,8:51 AM,15.6,1.7,39.0,1018.9,16.1,East,18.5,-,,,Mostly Cloudy,90,2015-01-08 15:51:00<br />,2015-01-08 08:51:00
2015-01-08 09:51:00,9:51 AM,17.2,1.1,34.0,1019.2,16.1,East,22.2,-,,,Mostly Cloudy,80,2015-01-08 16:51:00<br />,2015-01-08 09:51:00
2015-01-08 10:51:00,10:51 AM,18.3,1.1,32.0,1019.0,16.1,East,22.2,-,,,Mostly Cloudy,90,2015-01-08 17:51:00<br />,2015-01-08 10:51:00
2015-01-08 11:51:00,11:51 AM,18.3,0.6,31.0,1017.9,16.1,East,22.2,-,,,Mostly Cloudy,90,2015-01-08 18:51:00<br />,2015-01-08 11:51:00
2015-01-08 12:51:00,12:51 PM,18.9,1.1,30.0,1016.7,16.1,ESE,13.0,-,,,Mostly Cloudy,110,2015-01-08 19:51:00<br />,2015-01-08 12:51:00
2015-01-08 13:51:00,1:51 PM,20.6,1.1,27.0,1015.7,16.1,SE,11.1,-,,,Mostly Cloudy,130,2015-01-08 20:51:00<br />,2015-01-08 13:51:00
2015-01-08 14:51:00,2:51 PM,21.7,1.7,27.0,1015.1,16.1,SE,14.8,-,,,Scattered Clouds,140,2015-01-08 21:51:00<br />,2015-01-08 14:51:00
2015-01-08 15:51:00,3:51 PM,20.0,2.8,32.0,1015.3,16.1,SE,13.0,-,,,Scattered Clouds,140,2015-01-08 22:51:00<br />,2015-01-08 15:51:00
2015-01-08 16:51:00,4:51 PM,18.9,2.2,33.0,1015.3,16.1,SE,22.2,-,,,Mostly Cloudy,140,2015-01-08 23:51:00<br />,2015-01-08 16:51:00
2015-01-08 17:51:00,5:51 PM,17.8,2.8,37.0,1015.5,16.1,ESE,11.1,-,,,Mostly Cloudy,120,2015-01-09 00:51:00<br />,2015-01-08 17:51:00
2015-01-08 18:51:00,6:51 PM,16.7,2.8,39.0,1015.6,16.1,SE,9.3,-,,,Mostly Cloudy,130,2015-01-09 01:51:00<br />,2015-01-08 18:51:00
2015-01-08 19:51:00,7:51 PM,15.0,2.8,44.0,1015.7,16.1,East,11.1,-,,,Mostly Cloudy,90,2015-01-09 02:51:00<br />,2015-01-08 19:51:00
2015-01-08 20:51:00,8:51 PM,15.0,3.3,46.0,1015.8,16.1,East,9.3,-,,,Scattered Clouds,80,2015-01-09 03:51:00<br />,2015-01-08 20:51:00
2015-01-08 21:51:00,9:51 PM,13.3,4.4,55.0,1015.6,16.1,East,11.1,-,,,Scattered Clouds,100,2015-01-09 04:51:00<br />,2015-01-08 21:51:00
2015-01-08 22:51:00,10:51 PM,14.4,2.8,46.0,1015.3,16.1,East,7.4,-,,,Scattered Clouds,100,2015-01-09 05:51:00<br />,2015-01-08 22:51:00
2015-01-08 23:51:00,11:51 PM,12.2,3.3,55.0,1015.4,16.1,SE,5.6,-,,,Scattered Clouds,130,2015-01-09 06:51:00<br />,2015-01-08 23:51:00
2015-01-09 00:51:00,12:51 AM,12.2,3.3,55.0,1015.2,16.1,East,5.6,-,,,Scattered Clouds,100,2015-01-09 07:51:00<br />,2015-01-09 00:51:00
2015-01-09 01:51:00,1:51 AM,12.2,2.8,53.0,1014.9,16.1,East,18.5,-,,,Scattered Clouds,80,2015-01-09 08:51:00<br />,2015-01-09 01:51:00
2015-01-09 02:51:00,2:51 AM,12.2,2.8,53.0,1014.8,16.1,ESE,11.1,-,,,Scattered Clouds,110,2015-01-09 09:51:00<br />,2015-01-09 02:51:00
2015-01-09 03:51:00,3:51 AM,12.2,2.8,53.0,1014.9,16.1,East,18.5,-,,,Scattered Clouds,90,2015-01-09 10:51:00<br />,2015-01-09 03:51:00
2015-01-09 04:51:00,4:51 AM,12.2,2.2,51.0,1014.7,16.1,East,11.1,-,,,Scattered Clouds,100,2015-01-09 11:51:00<br />,2015-01-09 04:51:00
2015-01-09 05:51:00,5:51 AM,11.7,2.2,52.0,1014.8,16.1,East,11.1,-,,,Scattered Clouds,90,2015-01-09 12:51:00<br />,2015-01-09 05:51:00
2015-01-09 06:51:00,6:51 AM,11.7,2.8,55.0,1015.5,16.1,East,5.6,-,,,Partly Cloudy,100,2015-01-09 13:51:00<br />,2015-01-09 06:51:00
2015-01-09 07:51:00,7:51 AM,11.1,2.8,57.0,1016.2,16.1,ESE,7.4,-,,,Partly Cloudy,110,2015-01-09 14:51:00<br />,2015-01-09 07:51:00
2015-01-09 08:51:00,8:51 AM,13.3,2.8,49.0,1017.0,16.1,East,11.1,-,,,Partly Cloudy,90,2015-01-09 15:51:00<br />,2015-01-09 08:51:00
2015-01-09 09:51:00,9:51 AM,16.1,3.9,44.0,1017.6,16.1,East,13.0,29.6,,,Partly Cloudy,80,2015-01-09 16:51:00<br />,2015-01-09 09:51:00
2015-01-09 10:51:00,10:51 AM,18.9,3.9,37.0,1017.2,16.1,East,18.5,-,,,Partly Cloudy,100,2015-01-09 17:51:00<br />,2015-01-09 10:51:00
2015-01-09 11:51:00,11:51 AM,20.0,3.9,35.0,1016.3,16.1,East,20.4,-,,,Partly Cloudy,90,2015-01-09 18:51:00<br />,2015-01-09 11:51:00
2015-01-09 12:51:00,12:51 PM,21.7,5.0,34.0,1015.2,16.1,ESE,9.3,-,,,Partly Cloudy,120,2015-01-09 19:51:00<br />,2015-01-09 12:51:00
2015-01-09 13:51:00,1:51 PM,22.2,5.0,33.0,1014.4,16.1,Variable,5.6,-,,,Partly Cloudy,0,2015-01-09 20:51:00<br />,2015-01-09 13:51:00
2015-01-09 14:51:00,2:51 PM,23.3,5.6,32.0,1013.9,16.1,Variable,9.3,-,,,Partly Cloudy,0,2015-01-09 21:51:00<br />,2015-01-09 14:51:00
2015-01-09 15:51:00,3:51 PM,22.8,6.1,34.0,1014.0,16.1,Calm,Calm,-,,,Partly Cloudy,0,2015-01-09 22:51:00<br />,2015-01-09 15:51:00
2015-01-09 16:51:00,4:51 PM,23.3,6.7,34.0,1014.0,16.1,SSE,16.7,-,,,Partly Cloudy,160,2015-01-09 23:51:00<br />,2015-01-09 16:51:00
2015-01-09 17:51:00,5:51 PM,21.1,5.6,36.0,1014.4,16.1,SE,11.1,-,,,Partly Cloudy,140,2015-01-10 00:51:00<br />,2015-01-09 17:51:00
2015-01-09 18:51:00,6:51 PM,20.0,5.0,37.0,1015.0,16.1,SE,11.1,-,,,Clear,140,2015-01-10 01:51:00<br />,2015-01-09 18:51:00
2015-01-09 19:51:00,7:51 PM,17.8,5.0,43.0,1015.7,16.1,ENE,9.3,-,,,Clear,60,2015-01-10 02:51:00<br />,2015-01-09 19:51:00
2015-01-09 20:51:00,8:51 PM,16.7,5.0,46.0,1016.0,16.1,East,7.4,-,,,Clear,80,2015-01-10 03:51:00<br />,2015-01-09 20:51:00
2015-01-09 21:51:00,9:51 PM,15.6,5.0,49.0,1016.1,16.1,East,9.3,-,,,Clear,100,2015-01-10 04:51:00<br />,2015-01-09 21:51:00
2015-01-09 22:51:00,10:51 PM,15.6,3.9,46.0,1016.1,16.1,East,13.0,-,,,Clear,100,2015-01-10 05:51:00<br />,2015-01-09 22:51:00
2015-01-09 23:51:00,11:51 PM,15.6,3.3,44.0,1015.9,16.1,East,13.0,-,,,Clear,100,2015-01-10 06:51:00<br />,2015-01-09 23:51:00
2015-01-10 00:51:00,12:51 AM,14.4,3.9,49.0,1016.1,16.1,ESE,11.1,-,,,Scattered Clouds,120,2015-01-10 07:51:00<br />,2015-01-10 00:51:00
2015-01-10 01:51:00,1:51 AM,14.4,3.3,47.0,1016.3,16.1,ESE,13.0,-,,,Mostly Cloudy,120,2015-01-10 08:51:00<br />,2015-01-10 01:51:00
2015-01-10 02:51:00,2:51 AM,14.4,3.3,47.0,1015.9,16.1,ESE,13.0,-,,,Mostly Cloudy,110,2015-01-10 09:51:00<br />,2015-01-10 02:51:00
2015-01-10 03:51:00,3:51 AM,13.9,3.3,49.0,1015.7,16.1,East,9.3,-,,,Mostly Cloudy,90,2015-01-10 10:51:00<br />,2015-01-10 03:51:00
2015-01-10 04:51:00,4:51 AM,13.3,3.3,51.0,1016.0,16.1,Calm,Calm,-,,,Scattered Clouds,0,2015-01-10 11:51:00<br />,2015-01-10 04:51:00
2015-01-10 05:51:00,5:51 AM,13.3,3.3,51.0,1015.9,16.1,East,11.1,-,,,Scattered Clouds,100,2015-01-10 12:51:00<br />,2015-01-10 05:51:00
2015-01-10 06:51:00,6:51 AM,13.3,2.8,49.0,1016.2,16.1,ESE,11.1,-,,,Mostly Cloudy,110,2015-01-10 13:51:00<br />,2015-01-10 06:51:00
2015-01-10 07:51:00,7:51 AM,13.9,2.8,47.0,1016.4,16.1,ESE,13.0,-,,,Mostly Cloudy,120,2015-01-10 14:51:00<br />,2015-01-10 07:51:00
2015-01-10 08:51:00,8:51 AM,13.9,2.8,47.0,1017.3,16.1,SE,11.1,-,,,Mostly Cloudy,130,2015-01-10 15:51:00<br />,2015-01-10 08:51:00
2015-01-10 09:51:00,9:51 AM,16.1,2.8,41.0,1017.9,16.1,ESE,16.7,-,,,Mostly Cloudy,120,2015-01-10 16:51:00<br />,2015-01-10 09:51:00
2015-01-10 10:51:00,10:51 AM,15.6,2.8,42.0,1018.0,16.1,SSE,9.3,-,,,Overcast,150,2015-01-10 17:51:00<br />,2015-01-10 10:51:00
2015-01-10 11:51:00,11:51 AM,16.7,3.3,41.0,1017.2,16.1,SSE,7.4,-,,,Mostly Cloudy,150,2015-01-10 18:51:00<br />,2015-01-10 11:51:00
2015-01-10 12:51:00,12:51 PM,17.2,3.3,40.0,1016.3,16.1,SE,9.3,-,,,Mostly Cloudy,130,2015-01-10 19:51:00<br />,2015-01-10 12:51:00
2015-01-10 13:51:00,1:51 PM,16.7,5.6,48.0,1015.3,16.1,East,13.0,-,0.0,Rain,Light Rain,80,2015-01-10 20:51:00<br />,2015-01-10 13:51:00
2015-01-10 14:51:00,2:51 PM,17.8,4.4,41.0,1015.0,16.1,Variable,7.4,-,0.0,,Mostly Cloudy,0,2015-01-10 21:51:00<br />,2015-01-10 14:51:00
2015-01-10 15:51:00,3:51 PM,18.3,4.4,40.0,1015.1,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-01-10 22:51:00<br />,2015-01-10 15:51:00
2015-01-10 16:51:00,4:51 PM,17.8,5.0,43.0,1015.2,16.1,ENE,7.4,-,0.0,,Mostly Cloudy,70,2015-01-10 23:51:00<br />,2015-01-10 16:51:00
2015-01-10 17:51:00,5:51 PM,17.8,5.6,45.0,1015.4,16.1,NE,11.1,-,,,Mostly Cloudy,50,2015-01-11 00:51:00<br />,2015-01-10 17:51:00
2015-01-10 18:51:00,6:51 PM,17.2,6.1,48.0,1015.9,16.1,NNW,5.6,-,,,Scattered Clouds,330,2015-01-11 01:51:00<br />,2015-01-10 18:51:00
2015-01-10 19:51:00,7:51 PM,15.0,6.7,58.0,1016.2,16.1,Calm,Calm,-,,,Scattered Clouds,0,2015-01-11 02:51:00<br />,2015-01-10 19:51:00
2015-01-10 20:51:00,8:51 PM,13.9,6.7,62.0,1016.4,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-01-11 03:51:00<br />,2015-01-10 20:51:00
2015-01-10 21:51:00,9:51 PM,13.9,6.7,62.0,1016.4,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-01-11 04:51:00<br />,2015-01-10 21:51:00
2015-01-10 22:51:00,10:51 PM,13.9,7.2,64.0,1016.5,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-01-11 05:51:00<br />,2015-01-10 22:51:00
2015-01-10 23:51:00,11:51 PM,12.2,7.8,75.0,1016.4,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-01-11 06:51:00<br />,2015-01-10 23:51:00
2015-01-11 00:51:00,12:51 AM,12.8,7.8,72.0,1016.3,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-01-11 07:51:00<br />,2015-01-11 00:51:00
2015-01-11 01:51:00,1:51 AM,13.3,7.8,69.0,1016.3,16.1,East,5.6,-,,,Mostly Cloudy,100,2015-01-11 08:51:00<br />,2015-01-11 01:51:00
2015-01-11 02:51:00,2:51 AM,12.2,7.8,75.0,1016.3,16.1,ENE,7.4,-,,,Scattered Clouds,70,2015-01-11 09:51:00<br />,2015-01-11 02:51:00
2015-01-11 03:51:00,3:51 AM,12.8,7.2,69.0,1016.5,16.1,East,5.6,-,,,Mostly Cloudy,90,2015-01-11 10:51:00<br />,2015-01-11 03:51:00
2015-01-11 04:51:00,4:51 AM,12.2,7.8,75.0,1016.5,16.1,Calm,Calm,-,,,Overcast,0,2015-01-11 11:51:00<br />,2015-01-11 04:51:00
2015-01-11 05:51:00,5:51 AM,12.8,7.2,69.0,1016.3,16.1,ESE,7.4,-,,,Overcast,110,2015-01-11 12:51:00<br />,2015-01-11 05:51:00
2015-01-11 06:51:00,6:51 AM,13.3,7.2,67.0,1016.4,16.1,East,9.3,-,0.0,,Mostly Cloudy,100,2015-01-11 13:51:00<br />,2015-01-11 06:51:00
2015-01-11 07:51:00,7:51 AM,12.8,6.7,67.0,1016.7,16.1,ESE,7.4,-,,,Mostly Cloudy,110,2015-01-11 14:51:00<br />,2015-01-11 07:51:00
2015-01-11 08:51:00,8:51 AM,13.9,6.1,59.0,1017.5,16.1,East,16.7,-,,,Mostly Cloudy,90,2015-01-11 15:51:00<br />,2015-01-11 08:51:00
2015-01-11 09:51:00,9:51 AM,15.6,6.7,55.0,1018.1,16.1,East,13.0,-,,,Mostly Cloudy,100,2015-01-11 16:51:00<br />,2015-01-11 09:51:00
2015-01-11 10:51:00,10:51 AM,16.7,6.7,52.0,1018.2,16.1,East,13.0,-,,,Mostly Cloudy,90,2015-01-11 17:51:00<br />,2015-01-11 10:51:00
2015-01-11 11:51:00,11:51 AM,18.3,6.1,45.0,1017.5,16.1,East,16.7,-,,,Mostly Cloudy,90,2015-01-11 18:51:00<br />,2015-01-11 11:51:00
2015-01-11 12:51:00,12:51 PM,20.0,6.1,40.0,1016.2,16.1,East,11.1,-,,,Mostly Cloudy,90,2015-01-11 19:51:00<br />,2015-01-11 12:51:00
2015-01-11 13:51:00,1:51 PM,22.2,6.1,35.0,1015.4,16.1,ESE,13.0,-,,,Mostly Cloudy,110,2015-01-11 20:51:00<br />,2015-01-11 13:51:00
2015-01-11 14:51:00,2:51 PM,21.7,6.1,36.0,1015.1,16.1,East,16.7,-,,,Scattered Clouds,90,2015-01-11 21:51:00<br />,2015-01-11 14:51:00
2015-01-11 15:51:00,3:51 PM,21.7,6.7,38.0,1015.0,16.1,East,11.1,-,,,Mostly Cloudy,100,2015-01-11 22:51:00<br />,2015-01-11 15:51:00
2015-01-11 16:51:00,4:51 PM,21.7,6.7,38.0,1015.0,16.1,East,11.1,-,,,Mostly Cloudy,100,2015-01-11 23:51:00<br />,2015-01-11 16:51:00
2015-01-11 17:51:00,5:51 PM,20.6,7.2,42.0,1015.6,16.1,East,5.6,-,,,Overcast,90,2015-01-12 00:51:00<br />,2015-01-11 17:51:00
2015-01-11 18:51:00,6:51 PM,19.4,7.8,47.0,1016.1,16.1,East,5.6,-,,,Overcast,100,2015-01-12 01:51:00<br />,2015-01-11 18:51:00
2015-01-11 19:51:00,7:51 PM,18.3,10.0,58.0,1017.0,16.1,East,5.6,-,0.01,Rain,Light Rain,90,2015-01-12 02:51:00<br />,2015-01-11 19:51:00
2015-01-11 20:51:00,8:51 PM,17.2,11.7,70.0,1017.7,16.1,North,9.3,-,0.0,,Overcast,350,2015-01-12 03:51:00<br />,2015-01-11 20:51:00
2015-01-11 21:51:00,9:51 PM,16.7,11.1,70.0,1017.7,16.1,NE,9.3,-,0.0,,Scattered Clouds,40,2015-01-12 04:51:00<br />,2015-01-11 21:51:00
2015-01-11 22:51:00,10:51 PM,15.6,12.2,80.0,1018.2,16.1,SW,7.4,-,0.0,,Mostly Cloudy,220,2015-01-12 05:51:00<br />,2015-01-11 22:51:00
2015-01-11 23:51:00,11:51 PM,15.0,12.2,83.0,1018.4,16.1,WSW,11.1,-,,,Overcast,240,2015-01-12 06:51:00<br />,2015-01-11 23:51:00
2015-01-12 00:51:00,12:51 AM,15.0,12.2,83.0,1018.1,16.1,West,13.0,-,,,Overcast,280,2015-01-12 07:51:00<br />,2015-01-12 00:51:00
2015-01-12 01:51:00,1:51 AM,14.4,12.2,87.0,1018.1,16.1,WSW,7.4,-,,,Overcast,250,2015-01-12 08:51:00<br />,2015-01-12 01:51:00
2015-01-12 02:51:00,2:51 AM,14.4,12.8,90.0,1018.4,16.1,SW,5.6,-,0.0,,Overcast,220,2015-01-12 09:51:00<br />,2015-01-12 02:51:00
2015-01-12 03:51:00,3:51 AM,14.4,12.8,90.0,1018.1,16.1,Calm,Calm,-,0.01,,Overcast,0,2015-01-12 10:51:00<br />,2015-01-12 03:51:00
2015-01-12 04:51:00,4:51 AM,14.4,13.3,93.0,1018.0,12.9,SW,5.6,-,0.01,Rain,Light Rain,220,2015-01-12 11:51:00<br />,2015-01-12 04:51:00
2015-01-12 05:51:00,5:51 AM,14.4,12.8,90.0,1018.2,16.1,Calm,Calm,-,0.0,,Mostly Cloudy,0,2015-01-12 12:51:00<br />,2015-01-12 05:51:00
2015-01-12 06:51:00,6:51 AM,13.9,12.8,93.0,1018.5,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-01-12 13:51:00<br />,2015-01-12 06:51:00
2015-01-12 07:33:00,7:33 AM,13.9,13.3,96.0,1019.5,11.3,Calm,Calm,-,,,Mostly Cloudy,0,2015-01-12 14:33:00<br />,2015-01-12 07:33:00
2015-01-12 07:51:00,7:51 AM,13.9,12.8,93.0,1018.9,11.3,Calm,Calm,-,,,Mostly Cloudy,0,2015-01-12 14:51:00<br />,2015-01-12 07:51:00
2015-01-12 08:51:00,8:51 AM,13.9,13.3,96.0,1019.3,12.9,SW,5.6,-,,,Mostly Cloudy,220,2015-01-12 15:51:00<br />,2015-01-12 08:51:00
2015-01-12 09:51:00,9:51 AM,15.0,13.3,90.0,1020.0,12.9,SW,7.4,-,,,Mostly Cloudy,220,2015-01-12 16:51:00<br />,2015-01-12 09:51:00
2015-01-12 10:51:00,10:51 AM,16.1,12.8,81.0,1020.3,14.5,Calm,Calm,-,,,Mostly Cloudy,0,2015-01-12 17:51:00<br />,2015-01-12 10:51:00
2015-01-12 11:51:00,11:51 AM,17.8,11.1,65.0,1019.3,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-01-12 18:51:00<br />,2015-01-12 11:51:00
2015-01-12 12:51:00,12:51 PM,18.3,11.7,65.0,1018.0,16.1,South,7.4,-,0.0,,Mostly Cloudy,190,2015-01-12 19:51:00<br />,2015-01-12 12:51:00
2015-01-12 13:51:00,1:51 PM,19.4,11.1,59.0,1016.9,16.1,Variable,7.4,-,,,Mostly Cloudy,0,2015-01-12 20:51:00<br />,2015-01-12 13:51:00
2015-01-12 14:51:00,2:51 PM,19.4,10.6,57.0,1016.5,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-01-12 21:51:00<br />,2015-01-12 14:51:00
2015-01-12 15:51:00,3:51 PM,18.9,10.6,59.0,1016.3,16.1,WSW,13.0,-,,,Mostly Cloudy,240,2015-01-12 22:51:00<br />,2015-01-12 15:51:00
2015-01-12 16:51:00,4:51 PM,18.3,11.7,65.0,1016.4,16.1,SW,9.3,-,,,Mostly Cloudy,230,2015-01-12 23:51:00<br />,2015-01-12 16:51:00
2015-01-12 17:51:00,5:51 PM,17.8,11.7,67.0,1016.6,16.1,West,5.6,-,,,Mostly Cloudy,260,2015-01-13 00:51:00<br />,2015-01-12 17:51:00
2015-01-12 18:51:00,6:51 PM,17.2,11.7,70.0,1016.9,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-01-13 01:51:00<br />,2015-01-12 18:51:00
2015-01-12 19:51:00,7:51 PM,16.7,11.1,70.0,1016.8,16.1,Calm,Calm,-,,,Scattered Clouds,0,2015-01-13 02:51:00<br />,2015-01-12 19:51:00
2015-01-12 20:51:00,8:51 PM,16.7,11.1,70.0,1017.4,16.1,West,7.4,-,,,Scattered Clouds,280,2015-01-13 03:51:00<br />,2015-01-12 20:51:00
2015-01-12 21:51:00,9:51 PM,13.9,11.1,83.0,1017.7,16.1,SW,7.4,-,,,Mostly Cloudy,230,2015-01-13 04:51:00<br />,2015-01-12 21:51:00
2015-01-12 22:51:00,10:51 PM,13.9,11.1,83.0,1017.4,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-01-13 05:51:00<br />,2015-01-12 22:51:00
2015-01-12 23:51:00,11:51 PM,13.9,11.1,83.0,1016.7,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-01-13 06:51:00<br />,2015-01-12 23:51:00
2015-01-13 00:51:00,12:51 AM,13.9,10.6,81.0,1016.7,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-01-13 07:51:00<br />,2015-01-13 00:51:00
2015-01-13 01:51:00,1:51 AM,12.8,10.6,86.0,1016.5,14.5,Calm,Calm,-,,,Mostly Cloudy,0,2015-01-13 08:51:00<br />,2015-01-13 01:51:00
2015-01-13 02:51:00,2:51 AM,13.3,10.6,84.0,1016.4,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-01-13 09:51:00<br />,2015-01-13 02:51:00
2015-01-13 03:51:00,3:51 AM,12.8,10.6,86.0,1016.0,16.1,ESE,5.6,-,,,Overcast,110,2015-01-13 10:51:00<br />,2015-01-13 03:51:00
2015-01-13 04:51:00,4:51 AM,12.8,10.0,83.0,1016.0,16.1,SE,7.4,-,,,Overcast,130,2015-01-13 11:51:00<br />,2015-01-13 04:51:00
2015-01-13 05:51:00,5:51 AM,12.8,10.6,86.0,1015.8,16.1,Calm,Calm,-,,,Overcast,0,2015-01-13 12:51:00<br />,2015-01-13 05:51:00
2015-01-13 06:51:00,6:51 AM,12.8,10.6,86.0,1015.8,16.1,WSW,7.4,-,,,Mostly Cloudy,240,2015-01-13 13:51:00<br />,2015-01-13 06:51:00
2015-01-13 07:51:00,7:51 AM,12.2,10.0,86.0,1015.5,16.1,SE,7.4,-,,,Scattered Clouds,130,2015-01-13 14:51:00<br />,2015-01-13 07:51:00
2015-01-13 08:51:00,8:51 AM,13.9,10.0,77.0,1016.2,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-01-13 15:51:00<br />,2015-01-13 08:51:00
