uid,dataend,datastart,energystarscore,heatingtype,industry,mainheatingtype,numberoffloors,occupants,primaryspaceusage,rating,sqft,sqm,subindustry,timezone,yearbuilt,nickname,primaryspaceuse_abbrev,newweatherfilename,dailymeancons,usagecategory,operationsgroup
UnivLab_Lee,2015-11-30 23:00:00,2014-12-01 00:00:00,,Oil,Education,Oil,5.0,,College Laboratory,,37264.6218,3462.0,College/University,Europe/London,1800,Lee,UnivLab,weather33.csv,1.12981137675,High,Group6
Office_Dorian,2010-12-31 23:00:00,2010-01-01 00:00:00,,,Education,,,,Office,,111077.0,10319.38653,College/University,America/Los_Angeles,1994,Dorian,Office,weather13.csv,1.15423594532,High,Misc
Office_Shelly,2015-11-30 23:00:00,2014-12-01 00:00:00,,,Education,,,,Office,C,15812.1691,1469.0,College/University,Europe/London,,Shelly,Office,weather6.csv,1.18846827743,High,Group7
UnivLab_Alisa,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,193294.0,17957.59248,College/University,America/Phoenix,2006,Alisa,UnivLab,weather0.csv,1.26732736241,High,Group1
UnivLab_Louie,2015-11-30 23:00:00,2014-12-01 00:00:00,,Gas,Education,Gas,5.0,,College Laboratory,G,21538.5639,2001.0,College/University,Europe/London,2004,Louie,UnivLab,weather5.csv,1.30286277703,High,Group6
UnivLab_Priscilla,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,35990.0,3343.57897,College/University,America/New_York,,Priscilla,UnivLab,weather4.csv,1.38584004548,High,Group5
UnivLab_Patrick,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,75929.0,7054.031887,College/University,America/New_York,,Patrick,UnivLab,weather4.csv,1.41642976392,High,Group5
UnivDorm_Adriana,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,Dormitory,,63348.0,5885.219244,College/University,America/Phoenix,2007,Adriana,UnivDorm,weather0.csv,1.39556288583,High,Group1
UnivLab_Carole,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,149762.0,13913.33909,College/University,America/New_York,2004,Carole,UnivLab,weather2.csv,1.43088120215,High,Group3
UnivLab_Paris,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,120836.0,11226.02691,College/University,America/New_York,,Paris,UnivLab,weather4.csv,1.45885489809,High,Group5
Office_Pauline,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,Office,,41337.0,3840.331311,College/University,America/New_York,,Pauline,Office,weather4.csv,1.48402628908,High,Group5
UnivLab_Dianna,2010-12-31 23:00:00,2010-01-01 00:00:00,,,Education,,,,College Laboratory,,153700.0,14279.1911,College/University,America/Los_Angeles,1990,Dianna,UnivLab,weather13.csv,1.56592053205,High,Misc
UnivDorm_Cecilia,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,Dormitory,,29775.0,2766.186825,College/University,America/New_York,2001,Cecilia,UnivDorm,weather2.csv,1.62766429829,High,Group3
Office_Luann,2015-11-30 23:00:00,2014-12-01 00:00:00,,Gas,Education,Gas,8.0,,Office,E,65656.56083,6099.7,College/University,Europe/London,1955,Luann,Office,weather5.csv,1.71734024846,High,Group6
Office_Milton,2015-04-30 23:00:00,2014-05-01 00:00:00,,,Education,,,,Office,,105167.0,9770.329801,College/University,America/Chicago,,Milton,Office,weather3.csv,1.90105399367,High,Group4
Office_Lane,2015-11-30 23:00:00,2014-12-01 00:00:00,,Heat network,Education,Heat Network,8.0,,Office,,34455.2439,3201.0,College/University,Europe/London,1907,Lane,Office,weather5.csv,1.92543014047,High,Group6
Office_Cameron,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,Office,,53303.0,4952.008609,College/University,America/New_York,1981,Cameron,Office,weather2.csv,2.16604138925,High,Group3
UnivLab_Lea,2015-11-30 23:00:00,2014-12-01 00:00:00,,Gas,Education,Gas,6.0,,College Laboratory,,16802.4479,1561.0,College/University,Europe/London,1995,Lea,UnivLab,weather5.csv,2.42609470132,High,Group6
UnivLab_Carlos,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,30143.0,2800.375129,College/University,America/New_York,1951,Carlos,UnivLab,weather2.csv,2.48417183604,High,Group3
UnivLab_Aoife,2015-12-31 23:00:00,2015-01-01 00:00:00,,,Education,,,,College Laboratory,,261188.0,24265.14876,College/University,America/Phoenix,,Aoife,UnivLab,weather0.csv,2.51643515163,High,Group1
