id,nObs,nObs.gas,kw.mean,kw.mean.summer,kw.mean.winter,kw.mean.annual,kw.total,max.97.,min.3.,kw.var,kw.var.summer,kw.var.winter,max.hr.kw,min.hr.kw,max.hr.tout,min.hr.tout,max.hr.date,min.hr.date,max.day.kw,min.day.kw,max.day.tout,min.day.tout,max.day.date,min.day.date,max.day.pct,min.day.pct,t90kw,t90t,t10kw,t10t,maxHOD,kw90,daily.kw.var,daily.kw.min.var,daily.kw.max.var,kw.tout.cor,max.MA,kw.total.Jan,kw.total.Feb,kw.total.Mar,kw.total.Apr,kw.total.May,kw.total.Jun,kw.total.Jul,kw.total.Aug,kw.total.Sep,kw.total.Oct,kw.total.Nov,kw.total.Dec,HOD.mean.1,HOD.mean.2,HOD.mean.3,HOD.mean.4,HOD.mean.5,HOD.mean.6,HOD.mean.7,HOD.mean.8,HOD.mean.9,HOD.mean.10,HOD.mean.11,HOD.mean.12,HOD.mean.13,HOD.mean.14,HOD.mean.15,HOD.mean.16,HOD.mean.17,HOD.mean.18,HOD.mean.19,HOD.mean.20,HOD.mean.21,HOD.mean.22,HOD.mean.23,HOD.mean.24,nv2dv,date.first,date.last,max,min,mean,range,dur,mn2mx,n2d,Aug_max,Aug_min,Aug_mean,Aug_range,Aug_dur,Aug_mn2mx,Aug_n2d,Jan_max,Jan_min,Jan_mean,Jan_range,Jan_dur,Jan_mn2mx,Jan_n2d
PrimClass_Jody,8760.0,0.0,8.6625747371,6.68363561556,10.0907713673,8.6625747371,75884.154697,31.699999,1.99999998,1.07062526551,0.748441614317,1.23847864919,35.900002,0.0179310344829,0.5,15.0,1422903600.0,1446800400.0,429.400004,1.92137931035,12.25,14.4166666667,1447315200.0,1446796800.0,0.608219178082,0.81095890411,12.0,9.0,12.0,6.0,12.0,11.0,0.333817950662,0.0157236022617,2.23542428137,-0.132141623815,8.0,8504.60322397,7574.84732646,8041.6741921,5099.7525011,5563.06450984,5877.9099983,4396.06451083,1605.4838647,6714.3000005,6571.80726997,7635.55931134,7401.2786038,3.76824024819,3.85795283984,3.8055621632,3.80437038813,3.84713066495,3.86006216698,3.93798682134,7.77456216983,12.3666375033,16.6444731409,17.1787128884,17.2987471033,16.8543977927,16.9489252011,14.4085279234,13.3215690039,12.1503018957,9.08180187909,7.12978819238,4.72894572298,3.91590463208,3.71482244238,3.71073340021,3.79163750608,0.0376263856596,1417420800.0,1448870400.0,18.4810955552,3.19128804138,8.6625747371,15.2898075138,7.92328767123,0.344092328035,0.585308954052,3.22880645147,1.84809674565,2.22983870097,1.38070970581,6.29032258065,0.620655475038,0.942139056519,24.2902636448,4.42016128461,11.8119489222,19.8701023602,8.58064516129,0.327642599881,0.542544163635
PrimClass_Julianne,8760.0,0.0,8.57017280076,7.47944717764,9.35734742499,8.57017280076,75074.7137346,30.9000001,2.4,1.1260471509,0.821655640255,1.32580035499,35.8000002,0.0234482759988,4.0,15.0,1423159200.0,1446800400.0,404.29999854,1.92989691206,0.604166666667,10.9583333333,1422864000.0,1419235200.0,0.0027397260274,0.484931506849,14.0,9.0,6.0,5.0,14.0,13.0,0.34365931784,0.00531192428444,2.15746238462,-0.0503285216747,7.0,7818.43548373,7724.88214545,7061.06128515,5075.40000303,5555.90324075,6420.53000939,5108.32258484,2519.12903921,7421.19999996,6532.16129286,6806.82699224,6186.4710034,3.34359240112,3.37741941652,3.39452390641,3.3905170583,3.40816089375,4.01163349019,5.03282526662,10.151955392,12.6719759664,16.2781745832,16.5888526653,16.3385238765,16.4610376023,16.864845821,15.7843937736,13.7967225194,11.9189553948,10.3928389632,5.46914718361,3.56826363457,3.40252390709,3.34771568805,3.34229788032,3.34724993383,0.00949878384111,1417420800.0,1448870400.0,17.9350703893,3.06469783867,8.57017280076,14.8703725506,7.59178082192,0.357682970429,0.556009026679,5.23319354521,2.65206452211,3.49879033223,2.5811290231,7.41935483871,0.603586177575,0.858249803006,22.955032248,3.255741947,10.8589381718,19.699290301,8.61290322581,0.305698005322,0.50289020046
PrimClass_Justice,8760.0,0.0,44.1505514538,37.5257416634,48.9316641799,44.1505514538,386758.830735,135.82300254,15.8999996,0.621421654319,0.346523549859,0.791940619955,157.6625,0.0159583690984,8.0,10.5,1448305200.0,1430308800.0,1917.300002,13.7750216744,2.79166666667,8.79166666667,1423123200.0,1430290800.0,0.0356164383562,0.328767123288,12.0,9.0,11.0,5.0,12.0,11.0,0.227834676067,0.0109572789874,1.32768715058,-0.0775168883502,7.0,40348.8000073,38149.5562841,37762.6451516,28205.8425395,25183.2807582,32994.5999716,24410.6128905,18398.6128979,34540.999985,32539.3548195,37923.5147557,31828.5847185,24.3509887569,24.229979724,25.7502010599,27.8710914942,27.8310366712,27.9495161128,35.4012216388,50.729858618,63.7467147994,73.1031737369,74.4285710819,74.8362215202,71.2076942128,71.5013174903,67.3906942712,61.2425642216,50.8893860219,42.7195230183,33.8475572547,28.7023174975,27.0557216021,25.9708586334,24.599933964,24.257091489,0.0596035848567,1417420800.0,1448870400.0,79.4355713845,22.1781460577,44.1505514538,57.2574253268,9.22465753425,0.440693857459,0.704048696298,31.667257987,21.9429677215,25.5536290249,9.72429026548,8.25806451613,0.720829273592,0.96309514624,106.628612965,22.671838689,56.0400000101,83.9567742762,10.6129032258,0.349957886502,0.575241828314
UnivClass_Craig,8760.0,0.0,7.70612976218,6.11972948523,8.85103184884,7.70612976218,67505.6967167,13.625,3.97499990463,0.123614934298,0.0635013633963,0.1143513077,16.2999992371,1.52499997616,-16.05,26.6,1424106000.0,1436724000.0,316.602501526,52.6999995708,-12.2375,21.3979166667,1422432000.0,1436684400.0,0.0438356164384,0.879452054795,15.0,13.0,20.0,1.0,15.0,11.0,0.0842432682348,0.0623931760239,0.140628595332,-0.591822757743,1.0,7210.48548572,8470.64732725,7444.60886765,5979.16667795,4892.22580894,4488.24666775,3467.04434925,4132.06452024,5075.68750095,5289.21049651,5279.60584017,5090.54033402,6.82654794259,6.80995206825,6.87544521515,6.85819635901,6.87447260091,7.07530821826,7.9869040977,8.2383698489,7.87487671024,8.1592648532,8.33670551681,8.62879450716,8.54924887404,8.57263699453,8.68540409953,8.48728539971,8.31872149389,7.82450685598,7.73100001457,7.65836987294,7.5040068548,7.23023974027,6.95449999713,6.88635615668,0.608760909041,1420099200.0,1451548800.0,10.5511685692,5.81320986194,7.70612976218,4.7379587073,8.98082191781,0.557466987608,0.88157656476,8.26179838565,4.33828230281,5.73897850033,3.92351608284,8.22580645161,0.557805626943,0.881899956472,12.8565500488,8.09115325851,10.0145631746,4.76539679029,9.12903225806,0.64019957131,0.922616006091
PrimClass_Jean,8760.0,0.0,9.94426224692,8.63509463607,10.8890860415,9.94426224692,87111.737283,29.8,3.70000000001,0.777144611186,0.590207721844,0.890659273926,34.4,0.0303448277118,6.0,15.5,1426521600.0,1446807600.0,424.20000032,2.72371134021,2.27083333333,10.9583333333,1423036800.0,1419235200.0,0.027397260274,0.484931506849,23.0,9.0,10.0,5.0,10.0,9.0,0.253191570616,0.00394946997289,1.33221458757,-0.0513591627325,7.0,8646.67742725,7850.03571836,8454.25403841,6601.00001268,6568.35484933,7358.1675035,5999.80644769,3347.41934875,7903.79999951,7444.45162359,8687.66595974,7185.23349441,4.2353660668,4.21437443606,4.20785921847,4.2195920934,4.48108523693,5.06371536973,5.80463319022,11.0384071815,16.6822632962,17.6001948178,17.4945783803,17.4563865904,17.3100920782,17.172311259,16.2083866081,14.0498523597,10.9709003119,8.77756469222,8.0604140254,7.93182499734,7.93724280956,7.62698251715,5.33902361236,4.77924277712,0.00892436682683,1417420800.0,1448870400.0,18.7952391324,4.0134674527,9.94426224692,14.7817716797,8.70684931507,0.35653393027,0.591425642667,6.92377414964,3.68409679395,4.64919353993,3.2396773557,7.96774193548,0.619544715033,0.91907256001,22.320645151,4.12645162585,12.0092742045,18.1941935251,9.41935483871,0.304206300075,0.491268231961
PrimClass_Jenna,8760.0,0.0,4.15077725559,3.51973107074,4.60620209655,4.15077725559,36360.808759,10.5,1.60000002,0.415467609763,0.252415971372,0.504489333346,12.8000002,0.0124137928251,5.0,15.0,1417716000.0,1446804000.0,198.8425009,1.23608247453,4.41666666667,10.9583333333,1417680000.0,1419235200.0,0.0931506849315,0.484931506849,13.0,9.0,13.0,5.0,13.0,12.0,0.186166004161,0.0532316003553,0.84227801934,-0.19804759011,8.0,3807.64597191,3083.60624247,3736.39596706,3260.4999998,3351.04112665,2518.63499818,2209.71774041,1562.99999984,3044.5999978,2893.68870902,3342.73163431,3067.19722956,2.81369681689,2.85657262268,2.88007353081,2.90327900911,2.92227900818,2.92696393727,2.94909407535,4.1243063993,4.30382695807,6.03003243483,5.69328585672,5.91055298152,6.36265571305,6.20027899563,5.6171009239,5.51733380341,5.54001187809,5.06539544248,4.20238858788,3.24130640127,3.02571050894,2.88607352275,2.81529955423,2.83113517188,0.174066283161,1417420800.0,1448870400.0,6.90966895582,2.44870933175,4.15077725559,4.46095962407,8.92602739726,0.481647227354,0.72478270694,2.63577419926,2.00222580541,2.1708333331,0.633548393848,6.96774193548,0.812740756988,0.981661994587,8.88216129864,3.1145806301,5.28839718321,5.76758066854,9.35483870968,0.477759070332,0.65234426909
PrimClass_Judith,8760.0,0.0,4.61891626644,3.63439337969,5.32944457621,4.61891626644,40461.706494,14.1999998,1.39999998,0.669473849805,0.4618477865,0.762973726189,16.5000005,0.0179310344793,3.0,14.0,1417636800.0,1446843600.0,204.3850005,1.62137931034,4.02083333333,14.4166666667,1418025600.0,1446796800.0,0.0739726027397,0.81095890411,14.0,9.0,14.0,5.0,14.0,13.0,0.222629620064,0.0132704596756,1.23176832495,-0.20200380676,8.0,4569.65806459,4084.90445595,3924.59999077,2798.09999517,2909.12903079,3035.99250353,2510.61290122,1230.5806401,3437.49999551,3235.93548292,4019.12680899,4224.39650113,2.60449779352,2.50660285463,2.38796354557,2.34700464173,2.35503888962,2.34186765401,3.04668957499,3.44138134686,4.83375806798,7.06742244719,7.72863477743,7.5138608022,7.94319642313,8.07465532379,7.68606628286,7.03830602121,7.22842929869,5.1121210765,4.03860053042,3.44597723571,3.09384025365,3.0811142208,3.13982655439,2.79713477762,0.0164175963294,1417420800.0,1448870400.0,9.20391525827,1.9777218266,4.61891626644,7.22619343167,8.11506849315,0.294493422728,0.614978287537,2.26112902938,1.33793548447,1.70913977792,0.923193544903,8.38709677419,0.60945660736,1.35619034922,12.160580636,2.52748387047,6.34674731194,9.63309676553,9.74193548387,0.247572818364,0.383429522318
PrimClass_Jessie,8760.0,0.0,11.9610451498,10.2128976022,13.2226799366,11.9610451498,104778.755513,40.199999,4.0999999,0.932002510564,0.611610324748,1.13684760656,46.600001,0.0358620675834,5.0,15.0,1421870400.0,1446800400.0,516.8999963,3.95670093094,4.27083333333,10.9583333333,1421740800.0,1419235200.0,0.0849315068493,0.484931506849,13.0,9.0,12.0,6.0,13.0,12.0,0.285132622542,0.0042959326046,1.74358549428,-0.0646919697982,7.0,10617.3338584,9920.30355225,10330.1056435,7527.3000025,7630.2580679,8958.6600011,6912.19354877,3870.19354674,9516.699992,8795.03226416,10655.4011333,8807.86152376,5.4854804823,5.55642279647,5.51369281874,5.50280926477,5.49623391682,5.61430925984,6.11177500806,16.6313298078,19.8044188124,20.5383161272,21.7183845355,22.1144462812,22.3389941601,21.1740900667,20.313336645,18.5821038059,15.9298229549,12.1468983009,9.00731609765,5.64302843984,5.34423390833,5.42789144723,5.52762433326,5.54212432532,0.00809317019297,1417420800.0,1448870400.0,23.4927843522,4.74572783503,11.9610451498,18.7470565171,9.94794520548,0.371489562325,0.620608425172,8.07770967345,4.02893545187,5.37526881492,4.04877422158,8.12903225806,0.558016713931,0.891452736083,30.6372581126,4.88941930171,14.7462970255,25.7478388109,10.3548387097,0.310278458254,0.52821717675
PrimClass_Joselyn,8760.0,0.0,12.0755349572,10.0596541389,13.5303923402,12.0755349572,105781.686225,46.500000584,3.7,1.18624943155,0.775012605341,1.44861399185,53.6999999,0.0441379325348,4.0,15.0,1423504800.0,1446800400.0,572.07249889,3.13724142496,4.375,14.4166666667,1423555200.0,1446796800.0,0.0904109589041,0.81095890411,14.0,9.0,14.0,6.0,14.0,13.0,0.32607424126,0.00488837122518,2.67040322268,-0.109108333395,9.0,10802.4532311,10285.406244,10530.6967825,8258.69998711,8169.87097777,8848.24999802,6430.16129046,3363.38709459,9528.59999187,8790.46449935,10660.2238811,8899.61116249,5.08625523811,5.13912601683,5.10887852028,5.10719359852,5.10680318074,5.15293332904,5.30836483559,6.12824153932,9.45516619781,20.1913853823,23.5796250895,23.9299539164,25.0869949454,25.3415155015,23.8470977172,20.6829196117,19.3196593227,16.276816889,11.4850702987,6.81543331789,5.79045387187,5.47408400598,5.30018674817,5.09867989891,0.00583348791386,1417420800.0,1448870400.0,27.29846975,4.45477778481,12.0755349572,22.8436919652,8.13150684932,0.348730382045,0.557423385682,7.98906453263,3.54609677789,4.6713709647,4.44296775474,6.22580645161,0.544971433817,0.965849061628,34.2365806485,4.50951610518,15.0034072654,29.7270645434,8.54838709677,0.293231749165,0.443247237246
UnivLab_Bethany,8784.0,0.0,72.9468099158,71.4214718273,74.0424753032,72.9468099158,639014.054862,112.9153625,53.1207325,0.0558994504778,0.0462815459369,0.0622787117603,124.78775,43.63425,-0.333333333333,2.33333333333,1328162400.0,1325440800.0,2101.96975,1163.514,1.57638888889,1.40972222222,1329379200.0,1325404800.0,0.166666666667,0.161202185792,19.0,18.0,1.0,16.0,22.0,18.0,0.0123443960893,0.00293816912213,0.0541921708126,0.0637700454069,8.0,49747.7651613,56552.9831897,56263.0645161,56415.8244,51703.2518226,51000.79425,49944.2840323,50930.9634677,53594.401,53479.9291935,52981.39185,48031.8544355,84.1061557377,77.0561004098,72.0485915301,69.2870362022,67.57375,63.1061653005,61.762057377,61.3078080601,59.9773846995,58.8099945355,58.3383904372,58.4781120219,59.6797916667,58.9359071038,60.828875,69.8186741803,79.3610976776,87.0291939891,90.9908053279,91.0330122951,90.9255874317,91.204875,90.4377782787,88.6262937158,0.24247656162,1325404800.0,1356940800.0,96.5318610915,57.2506994331,72.9468099158,39.2811616585,8.93442622951,0.610963066928,0.893393312185,93.2862079032,55.3849241935,70.7374492608,37.9012837097,9.29032258065,0.606226613579,0.833782770144,94.3119526613,53.2671220968,69.0941182796,41.0448305645,8.32258064516,0.584257302226,0.939356278113
PrimClass_Judy,8760.0,0.0,4.35142951817,3.65765431327,4.85212577453,4.35142951817,38118.5225792,17.6999998,1.20000004,1.41612484454,1.05597457855,1.64471169288,20.1,0.0110344828936,0.5,15.5,1421690400.0,1446807600.0,216.18750088,0.890721679178,6.375,10.9583333333,1422259200.0,1419235200.0,0.202739726027,0.484931506849,23.0,9.0,10.0,5.0,13.0,12.0,0.39063789446,0.00481633762,3.089461251,-0.08746514192,8.0,4122.9629075,3725.51785715,3789.5685505,2670.4999976,2642.33382405,3394.5949973,2598.48387309,964.741951268,3623.90000434,3131.70725918,3713.0653395,3304.37477029,1.54810540461,1.59550056955,1.67611910137,1.70177663663,1.68703005937,1.68270129252,1.6691601994,1.79929718291,3.44800950918,8.96660538713,9.33904378726,9.21540678567,9.42787938896,9.32866019124,8.24307114776,7.08044786943,6.64545472461,5.4785711605,3.64247527082,2.26592046948,2.18596157058,2.20359170293,2.00581773077,1.59770129335,0.0165256277706,1417420800.0,1448870400.0,10.3664526189,1.3645966037,4.35142951817,9.00185601525,6.41369863014,0.300514103968,0.586046698977,2.0206451605,1.18683873724,1.33991937676,0.833806423258,2.29032258065,0.593010193226,1.04159146423,13.3407741938,1.47983871715,5.72633737153,11.8609354766,7.74193548387,0.240184285623,0.496782152531
PrimClass_Jarrett,8760.0,0.0,10.9310029383,9.29973107284,12.1082887657,10.9310029383,95755.5857393,32.000001,4.10000000001,0.665608145516,0.523077628625,0.740917459021,37.89999902,0.0344827586086,5.0,15.0,1421859600.0,1446804000.0,475.19999962,3.3103448276,4.58333333333,14.4166666667,1423641600.0,1446796800.0,0.0958904109589,0.81095890411,13.0,9.0,13.0,5.0,13.0,12.0,0.201074882415,0.0176313435452,1.25729116269,-0.128055607223,8.0,10370.5887046,10294.668765,8750.73146879,7731.90000418,7195.44919221,7832.01499974,6022.54837921,4109.70967109,8411.30001578,7817.12903088,8743.63479941,7438.72588176,5.86061610477,5.93774264408,5.88680788419,5.94703391167,5.9403763746,5.95695857329,6.00787637611,5.95358185543,11.3457804853,18.0382393908,19.6144448851,19.6821845905,19.906725672,18.8318215714,17.9266161241,16.2460749996,15.138821594,14.0638078799,11.9436160901,8.58908184318,5.9961434988,5.81380788586,5.84041747847,5.87549280507,0.0608159800973,1417420800.0,1448870400.0,20.6137942908,5.2627925542,10.9310029383,15.3510017366,8.55890410959,0.407313966827,0.575994845078,8.42035483668,4.31161287916,5.70793009874,4.10874195752,7.64516129032,0.58863965754,0.756665154235,26.0399354174,7.44341934302,14.4035954231,18.5965160744,9.67741935484,0.401661304976,0.589327961014
PrimClass_Jeannine,8760.0,0.0,54.2414919453,45.9113916695,60.2533095972,54.2414919453,475155.469441,153.16900508,21.7,0.493608285056,0.306298784751,0.599564679586,174.0,0.025312239799,0.5,7.0,1423087200.0,1430208000.0,2347.600008,18.4948376353,4.02083333333,8.41666666667,1418025600.0,1430204400.0,0.0739726027397,0.290410958904,11.0,9.0,14.0,6.0,13.0,12.0,0.195761517882,0.0145755847739,1.02954832709,-0.143784019225,7.0,50732.5911377,46100.8285821,46561.2435019,36261.4998296,33643.0938438,44197.499938,32207.4193345,17776.9354783,37974.099994,37119.7741277,42045.052037,44845.92093,33.2064962959,33.0376657424,33.269030526,33.3034758109,33.2513181753,33.5510236411,37.1737840246,49.3690099315,64.2534140685,77.9544482877,86.7426675233,85.6730307068,86.8007840164,83.7943934767,81.3843729068,75.1028046466,64.3510511068,56.7803044246,51.852434663,50.2714347386,46.719598966,36.6859963178,33.9575580192,33.3097086712,0.0283878769192,1417420800.0,1448870400.0,91.8626133189,31.4565856309,54.2414919453,60.406027688,9.04931506849,0.498953261913,0.694279765365,31.7083870894,21.4055806323,24.6901881642,10.3028064571,7.58064516129,0.719835704187,0.970008952001,121.237064827,36.0184190271,70.4619321358,85.2186457997,10.0967741935,0.443579789387,0.545674363018
PrimClass_Jeff,8760.0,0.0,4.71776902709,3.7889118177,5.38812352255,4.71776902709,41327.6566773,15.7000003,1.60000002,0.747992046801,0.376785044849,0.967843085183,18.6000002,0.0179310344829,6.0,15.0,1422309600.0,1446800400.0,223.7800012,1.73298969072,11.5833333333,10.9583333333,1446537600.0,1419235200.0,0.547945205479,0.484931506849,14.0,9.0,10.0,5.0,14.0,13.0,0.259290002065,0.0140624850768,1.70100962551,-0.162170275877,9.0,4439.97580566,4176.87321221,4223.33468034,2454.5774973,2781.86535738,3221.7900018,2753.22580262,1409.9032194,3514.60000075,3758.12903429,4540.87931534,3566.52887198,2.67036250107,2.70577662853,2.68699263794,2.68344469241,2.69745839055,2.70238304863,2.68687619863,3.41134879537,4.65249263819,7.59627348038,7.39951319389,7.5809378426,7.71171182994,8.268389912,7.90658166436,6.87553373926,6.74584881827,6.49424604956,5.46092413981,3.15164332323,2.91593784373,2.80599948586,2.70577345934,2.71000633663,0.0141692016133,1417420800.0,1448870400.0,9.444540889,2.30979724448,4.71776902709,7.13474364452,8.62191780822,0.388958825601,0.669118698781,2.92677418652,1.49774193305,1.95819891583,1.42903225347,8.0,0.601686570183,1.01029360977,13.0843226039,2.53096773851,6.16663306341,10.5533548654,9.1935483871,0.279728681803,0.493868701777
PrimClass_Julian,8760.0,0.0,7.28331908482,6.23378499182,8.04076585949,7.28331908482,63801.875183,25.4925999946,1.7387700162,0.921130490896,0.715469650624,1.04391866166,29.8950001,0.0238068965409,1.5,13.5,1422986400.0,1446850800.0,331.85300089,2.58570103093,13.5625,10.9583333333,1446710400.0,1419235200.0,0.739726027397,0.484931506849,13.0,9.0,11.0,5.0,13.0,13.0,0.26064265366,0.0106321800333,2.18170479218,-0.0802888302919,8.0,6295.54451298,5834.61428781,5964.10790061,4543.64899752,4882.93451481,4411.68699735,4702.09547746,2574.4354843,5913.99050016,5674.28565049,6627.13676277,5577.34348187,3.56583133618,3.6157346091,3.68177928084,3.81258886683,3.67936147037,3.58343681352,3.53321626826,4.4002011944,7.0657011918,12.8338833912,13.8808573581,14.0039998207,14.3781190051,14.101618997,12.1285066865,10.4332094117,10.6600710829,9.22997928521,7.76930941255,4.10282721642,3.6512381822,3.57427790941,3.5272669508,3.58664229481,0.0282226450647,1417420800.0,1448870400.0,16.0173137953,3.10457284518,7.28331908482,12.9127409501,6.92054794521,0.345526536603,0.610370369701,4.85037001726,3.01746064535,3.57560483931,1.8329093719,5.25806451613,0.646870430308,0.955701084499,19.4537273935,3.30680838556,8.74381182359,16.1469190079,8.38709677419,0.284686346856,0.505477292365
PrimClass_Jeanine,8760.0,0.0,12.932768372,11.2093001074,14.1765921667,12.932768372,113291.050939,46.1,3.3,1.01847528783,0.854664762064,1.11481730963,53.700001,0.0303448275808,8.0,11.0,1421085600.0,1419238800.0,583.8999989,3.11310354827,8.60416666667,10.9583333333,1418716800.0,1419235200.0,0.312328767123,0.484931506849,13.0,9.0,11.0,6.0,11.0,10.0,0.334140880255,0.0093644618274,2.36690838579,-0.079632936505,8.0,11770.7104841,10623.9348275,11360.4338707,8403.8999755,8764.16855661,10085.8299941,7807.86773526,2707.54838313,11152.4825028,10319.1943498,8599.09251293,10303.0509245,5.69242798433,5.84045361526,5.79315400679,5.78282523995,5.79285263803,5.82299647447,6.89646907556,12.6288859204,14.583844808,23.0846050708,25.4038585196,25.2484100635,24.4414853794,23.9489442805,21.1006497465,20.2798209265,19.4011018251,15.4879893256,11.2092740291,7.98353429812,6.61369868113,5.87408388232,5.73708551282,5.73798962378,0.0103851697698,1417420800.0,1448870400.0,27.7213988247,5.16973319985,12.932768372,22.5516656249,8.5095890411,0.388879369774,0.65580780487,4.50938708064,3.32529032258,3.76048386546,1.18409675806,8.96774193548,0.796292515581,1.02830527156,35.2499033391,5.55670969755,16.3482090056,29.6931936416,8.09677419355,0.294438084337,0.477532232591
